outcome,sbt_feature,effect,pvalue,std,label,z
TP53,T cell β infiltration,-0.02205261786498357,0.895834135296516,0.047996114313414745,,-0.13092563517321068
TP53,T cell γ infiltration,0.09549487030595147,0.5886049696783713,0.09684205050788303,,0.5408587140249826
TP53,IG κ and λ richness,-0.05364280763971449,0.677056874498174,0.06973961729281745,,-0.4164826310095805
TP53,BCR richness,0.022911698461796554,0.9323938199059546,0.06050055339645295,,0.08483342512555991
TP53,IG κ richness,-0.14644009312788236,0.1525901057568846,0.07822666619774216,,-1.4304423325360676
TP53,TCR richness,-0.04096891362070362,0.6187833918061296,0.049007550121761695,,-0.49757533533609644
TP53,TCR α richness,0.0454847750784806,0.5379444375946721,0.0408906637537137,,0.6159243684356154
TP53,TCR β richness,-0.01939810549474051,0.8436648165963703,0.04824227408493013,,-0.19720794103679892
TP53,TCR γ richness,0.08969104853039414,0.6570468198150464,0.10413730715245341,,0.4439941411423588
TP53,TCR α Shannon,0.11095944633348857,0.1274539698948205,0.05511077031874228,,1.5242191737429782
TP53,TCR β Shannon,-0.09949730026485694,0.326279794623038,0.06818498796033773,,-0.9816348043818689
KRAS,IG κ and λ infiltration,-0.038008928051271394,0.8105842459701577,0.059032217518895105,,-0.23967238325813053
KRAS,BCR infiltration,-0.03653723771825306,0.7866278610665463,0.05561424461152406,,-0.2706920899499391
KRAS,IG κ infiltration,0.03686014496206509,0.85214378896619,0.07094140942748266,,0.1863838084163307
KRAS,T cell infiltration,0.017363358755719482,0.7710515858035296,0.04510538766409992,,0.2909996518119737
KRAS,T cell α infiltration,0.027278696923230067,0.6703200460356166,0.0436096719697206,,0.42570880396784416
KRAS,T cell β infiltration,0.07086582604138564,0.16202575093387261,0.03893137545281078,,1.398290828361131
KRAS,T cell γ infiltration,-0.09284503178605133,0.49164419746094723,0.08647348527398108,,-0.6876960666699378
KRAS,IG κ and λ richness,-0.04071791148346685,0.7788007830714049,0.059121700432451935,,-0.28088216160550944
KRAS,BCR richness,-0.036667331887523115,0.7866278610665463,0.055718521334234154,,-0.2706920899499391
KRAS,IG κ richness,0.059429317960681786,0.6976763260710215,0.07228345222951585,,0.3884590859727133
KRAS,TCR richness,0.017739047304850146,0.8187307530779446,0.04517424433400621,,0.22917776575560428
KRAS,TCR α richness,0.03489561782192241,0.49164419746094723,0.03766479919762299,,0.6876960666699378
KRAS,TCR β richness,0.0386173143663877,0.5379444375946721,0.04000585663616128,,0.6159243684356154
KRAS,TCR γ richness,-0.10478933261597384,0.3828928859750981,0.08768553103390851,,-0.8725784589510652
KRAS,TCR α Shannon,0.06614033879542082,0.40656965974058523,0.05560321023205906,,0.8299453908960183
KRAS,TCR β Shannon,-0.10437660099035573,0.10025884372280258,0.05968121304654981,,-1.6436000495278749
Sex,IG κ and λ infiltration,0.04623567223111019,0.7710515858035734,0.06725139769665635,,0.29099965181191645
Sex,BCR infiltration,0.06310455149861635,0.5945205479702051,0.062094752264253664,,0.532296655925876
Sex,IG κ infiltration,-0.09137067977646324,0.40252422403364885,0.07256254156440528,,-0.8371215931445842
Sex,T cell infiltration,0.039140890412724234,0.34300851741870897,0.03248102489193759,,0.9482375846354503
Sex,T cell α infiltration,0.0224131497101588,0.8869204367171535,0.047079423811753854,,0.14220201944210023
Sex,T cell β infiltration,0.060056898461648855,0.34993774911117126,0.04762066870251315,,0.9347100443186157
Sex,T cell γ infiltration,0.12412762626471394,0.28650479686019015,0.09612780234558242,,1.0658204894439818
Sex,IG κ and λ richness,-0.019697258487353327,0.9417645335842466,0.06936718943318432,,-0.07305225687731043
Sex,BCR richness,0.02301284309994082,0.9323938199059546,0.06358983895402034,,0.08483342512555991
Sex,IG κ richness,-0.08855233014553462,0.46301306831123645,0.07284975020007166,,-0.7338944525891115
Sex,TCR richness,0.0332462528165193,0.42741493194874125,0.04867936088213639,,0.7936230115033658
Sex,TCR α richness,0.02366643225896594,0.8607079764250773,0.04723339797735811,,0.1754730102664986
Sex,TCR β richness,0.056284317582775883,0.28083162177838483,0.047849707130722105,,1.0784530534796808
Sex,TCR γ richness,0.10198210048918906,0.4065696597406082,0.10341683398797095,,0.8299453908959774
Sex,TCR α Shannon,-0.1660636001241608,0.0061580198871690195,0.054454827037790886,**,-2.73924641902054
Sex,TCR β Shannon,0.12414406464717387,0.12003162851145621,0.06764436039116353,,1.5546408525693018
Age,IG κ and λ infiltration,0.05491621072618291,0.9048374180359391,0.13537123223259442,,0.11955279186828277
Age,BCR infiltration,0.05009845502593856,0.895834135296516,0.12513549157749776,,0.13092563517321068
Age,IG κ infiltration,-0.08657769966002309,0.7945336025033196,0.14753585593214733,,-0.26042805770634075
Age,T cell infiltration,0.02852221844022885,0.9048374180359391,0.06614790190309842,,0.11955279186828277
Age,T cell α infiltration,0.037070182183726985,0.9139311852711991,0.09642070679500074,,0.10808132069621693
Age,T cell β infiltration,0.08531093516446259,0.6004955788122714,0.08509962696839972,,0.5236879777672532
Age,T cell γ infiltration,-0.3508786247949852,0.17204486382305206,0.1930638801477433,,-1.3656626778820637
Age,IG κ and λ richness,-0.02151030922043445,0.9801986733067731,0.1294136391019016,,-0.02481983071532471
Age,BCR richness,0.0389939434146142,0.9323938199059015,0.12821086187172148,,0.08483342512562667
Age,IG κ richness,-0.0865941637915537,0.7945336025033196,0.147852303351038,,-0.26042805770634075
Age,TCR richness,0.019065918189159578,0.9512294245007573,0.06683369329668695,,0.0611629645421946
Age,TCR α richness,0.03422201911077208,0.895834135296516,0.09666876657512728,,0.13092563517321068
Age,TCR β richness,0.10305052124097464,0.496585303791387,0.08777703351970365,,0.679872329143654
Age,TCR γ richness,-0.48690660396853735,0.056698926579846654,0.20709711959018245,,-1.9056246119717246
Age,TCR α Shannon,0.11560601348134733,0.6065306597126334,0.122309672132435,,0.515031998812217
Age,TCR β Shannon,0.24725517250213166,0.1366954254455226,0.13747966544433052,,1.488210361927348
Leukocyte Fraction,IG κ and λ infiltration,0.19137586765381243,0.0008849317805957879,0.06338904482059907,**,3.324764723919466
Leukocyte Fraction,BCR infiltration,0.16540493182396665,0.0008587780939743883,0.05957002532795982,**,3.333120273905372
Leukocyte Fraction,IG κ infiltration,0.15904269632310075,0.006219909015942715,0.07286686723096387,**,2.735957333066158
Leukocyte Fraction,T cell infiltration,0.043365816652852954,0.6703200460356546,0.04890927795639445,,0.42570880396779187
Leukocyte Fraction,T cell α infiltration,-0.0506200505865959,0.5272924240430557,0.04723814373749359,,-0.6321445540237758
Leukocyte Fraction,T cell β infiltration,0.08475438981191566,0.16202575093388183,0.04771366699393575,,1.3982908283611004
Leukocyte Fraction,T cell γ infiltration,0.1863215778132123,0.020040501061683536,0.09266253181641741,*,2.325588735939281
Leukocyte Fraction,IG κ and λ richness,0.19345762890882373,0.0012940221054659196,0.06355827820276234,**,3.21730222053257
Leukocyte Fraction,BCR richness,0.16734306995959136,0.0014884797230594327,0.05975909217896622,**,3.1769202276610993
Leukocyte Fraction,IG κ richness,0.16128843473397253,0.0035175167749121883,0.07879839393497731,**,2.918471810849765
Leukocyte Fraction,TCR richness,0.04456887000239459,0.663650250136303,0.04898519234153698,,0.43487901125442124
Leukocyte Fraction,TCR α richness,-0.047884736052454926,0.4965853037914151,0.047399983252839076,,-0.6798723291436096
Leukocyte Fraction,TCR β richness,0.0825051755223406,0.22090997795938017,0.04804079708710178,,1.2241120048435847
Leukocyte Fraction,TCR γ richness,0.19482978320574817,0.019643672553065206,0.10275728128813054,*,2.333085228994211
Leukocyte Fraction,TCR α Shannon,-0.03205344005416583,0.8105842459702037,0.05494585885288175,,-0.2396723832580711
Leukocyte Fraction,TCR β Shannon,-0.054349254287117434,0.6312836455069386,0.06792381827435015,,-0.47992089133618615
Stromal Fraction,IG κ and λ infiltration,0.060908902332721004,0.7482635675785501,0.08728583356666571,,0.3209298300301702
Stromal Fraction,BCR infiltration,0.08233839169617874,0.5712090638488136,0.08273840153751122,,0.5662717464317655
Stromal Fraction,IG κ infiltration,0.042774824457719754,0.9139311852711991,0.10513149027119663,,0.10808132069621694
Stromal Fraction,T cell infiltration,0.051084907979474875,0.5769498103804802,0.06650939665236584,,0.5578456162227051
Stromal Fraction,T cell α infiltration,0.020002524098840305,0.9512294245007031,0.0645908962551228,,0.06116296454226263
Stromal Fraction,T cell β infiltration,0.0629053416412278,0.6250022682826837,0.06549091911347703,,0.4887732075479853
Stromal Fraction,T cell γ infiltration,0.18858156449329372,0.28650479686019015,0.13162322442070432,,1.0658204894439818
Stromal Fraction,IG κ and λ richness,0.07527810828362828,0.6004955788122714,0.08737079157949014,,0.5236879777672532
Stromal Fraction,BCR richness,0.08762817766816455,0.5712090638488136,0.08283114814846512,,0.5662717464317655
Stromal Fraction,IG κ richness,0.08383867113689172,0.726149037073696,0.10698636785393961,,0.35025272997297136
Stromal Fraction,TCR richness,0.04894570049130669,0.5015760690660568,0.06658682768483015,,0.6720119809183686
Stromal Fraction,TCR α richness,0.02719433446552319,0.8436648165963703,0.05555572410520209,,0.19720794103679892
Stromal Fraction,TCR β richness,0.05723566895148892,0.6250022682826837,0.0658793454734148,,0.4887732075479853
Stromal Fraction,TCR γ richness,0.17069719858615673,0.3867410234545057,0.141011069997803,,0.8655426390061939
Stromal Fraction,TCR α Shannon,0.10454560467760636,0.34300851741870897,0.07443019032181514,,0.9482375846354504
Stromal Fraction,TCR β Shannon,0.056254257283943995,0.7710515858035734,0.09330636709601342,,0.29099965181191645
Intratumor Heterogeneity,IG κ and λ infiltration,-0.3125425788935239,0.04735892439113765,0.12976682961971486,*,-1.9830761483176012
Intratumor Heterogeneity,BCR infiltration,-0.15088081113856464,0.4493289641171909,0.12016539069903531,,-0.7565342189501189
Intratumor Heterogeneity,IG κ infiltration,-0.3640956869049671,0.04783488949419468,0.1479020282416209,*,-1.978832309477587
Intratumor Heterogeneity,T cell infiltration,-0.10563292128973939,0.49164419746094723,0.09410139684499272,,-0.6876960666699378
Intratumor Heterogeneity,T cell α infiltration,-0.09827709543385879,0.3166367693790244,0.07682466711564491,,-1.0013931605262372
Intratumor Heterogeneity,T cell β infiltration,-0.08471140180747364,0.6440364210831062,0.09269661924083962,,-0.46206261165732165
Intratumor Heterogeneity,T cell γ infiltration,0.19598148620208422,0.39455371037157594,0.18641495525552285,,0.8513882613227763
Intratumor Heterogeneity,IG κ and λ richness,-0.1953787833382271,0.3011942119121884,0.13420059872659382,,-1.0338758380066955
Intratumor Heterogeneity,BCR richness,-0.04379355980499432,0.9323938199059015,0.12288358007363952,,-0.08483342512562667
Intratumor Heterogeneity,IG κ richness,-0.2766355554292874,0.18451952399297922,0.1509973431167493,,-1.3269672271781983
Intratumor Heterogeneity,TCR richness,-0.10872552868689636,0.5066169923655575,0.09424513437239838,,-0.6641145593879032
Intratumor Heterogeneity,TCR α richness,-0.08744814859381214,0.3867410234544836,0.07850570643560363,,-0.8655426390062342
Intratumor Heterogeneity,TCR β richness,-0.08607166206498097,0.6440364210831062,0.09324716257124914,,-0.4620626116573216
Intratumor Heterogeneity,TCR γ richness,0.36880663039210854,0.12368713581745083,0.19911457930133566,,1.5394800861006412
Intratumor Heterogeneity,TCR α Shannon,-0.10530707254991808,0.5827482523739445,0.11641313500543732,,-0.5493748173526775
Intratumor Heterogeneity,TCR β Shannon,-0.09704849858799924,0.7046880897186975,0.1320359569728111,,-0.3789996958269703
TIL Regional Fraction,IG κ and λ infiltration,0.40367143781554526,6.705482430280352e-05,0.1240824131012546,***,3.9865010743321077
TIL Regional Fraction,BCR infiltration,0.4167872557007753,3.90760816757485e-05,0.11665456472163596,***,4.112875695096986
TIL Regional Fraction,IG κ infiltration,0.39653885211697565,0.00010411650973096709,0.147338620853047,***,3.8807928129448257
TIL Regional Fraction,T cell infiltration,-0.07823664199892949,0.6250022682826837,0.10021558863993663,,-0.4887732075479853
TIL Regional Fraction,T cell α infiltration,0.050008140062533485,0.8187307530780377,0.07975261275339697,,0.22917776575548457
TIL Regional Fraction,T cell β infiltration,-0.07278521368740584,0.6250022682826837,0.09666592504581194,,-0.48877320754798537
TIL Regional Fraction,T cell γ infiltration,0.3683542277659267,0.12873490358781003,0.18429311989319172,,1.5191096282483285
TIL Regional Fraction,IG κ and λ richness,0.39721858414370564,3.8687268166581745e-05,0.12403617367106566,***,4.115182804533326
TIL Regional Fraction,BCR richness,0.41809713301027085,5.381275699711807e-05,0.11689510105606178,***,4.038418615337373
TIL Regional Fraction,IG κ richness,0.3824823017923534,0.00020144382491216195,0.1427700378405779,***,3.7171989297994674
TIL Regional Fraction,TCR richness,-0.08150370453147288,0.5325918010068997,0.10029454629885104,,-0.6240544890050208
TIL Regional Fraction,TCR α richness,0.05840608854569089,0.7710515858035734,0.0812494522962814,,0.29099965181191645
TIL Regional Fraction,TCR β richness,-0.08489462332585573,0.4231620823177431,0.08594533757357023,,-0.8009474264937747
TIL Regional Fraction,TCR γ richness,0.34227867525276356,0.11080315836234145,0.1873220596078434,,1.5945935389707562
TIL Regional Fraction,TCR α Shannon,0.16626172391757274,0.28650479686019015,0.10897261218075008,,1.0658204894439818
TIL Regional Fraction,TCR β Shannon,-0.1180517598830655,0.6505090947233492,0.1346864114168338,,-0.4530550597233621
Proliferation,IG κ and λ infiltration,0.08405938097881031,0.7866278610665463,0.1362305031159217,,0.2706920899499391
Proliferation,BCR infiltration,0.1392081636949889,0.5488116360940763,0.128106893167146,,0.5995418126022559
Proliferation,IG κ infiltration,0.1389558234239322,0.6250022682827548,0.15540864363929607,,0.4887732075478847
Proliferation,T cell infiltration,-0.06790187999903226,0.8025187979625479,0.10400826202648451,,-0.25008864375971535
Proliferation,T cell α infiltration,0.009120288094466716,1.0,0.09978422767541394,,0.0
Proliferation,T cell β infiltration,-0.0601178491787,0.6636502501363406,0.0913470800569343,,-0.4348790112543694
Proliferation,T cell γ infiltration,0.46794876137058594,0.10025884372280824,0.21970541561099743,,1.6436000495278473
Proliferation,IG κ and λ richness,0.07708886658489075,0.8521437889662384,0.13676884712334111,,0.186383808416269
Proliferation,BCR richness,0.17884003516763358,0.3985190410845305,0.13249134517485067,,0.8442691140872464
Proliferation,IG κ richness,0.1500569590708559,0.506616992365615,0.15602489250075655,,0.6641145593878134
Proliferation,TCR richness,-0.06929319169576778,0.8025187979625479,0.10413066210154934,,-0.25008864375971535
Proliferation,TCR α richness,0.00796178000267149,1.0,0.10030514218609039,,0.0
Proliferation,TCR β richness,-0.06300555426822277,0.8269591339434113,0.1013597135622877,,-0.2186032332564727
Proliferation,TCR γ richness,0.4973732521474697,0.10331218008310206,0.2346529370814249,,1.6290039626464659
Proliferation,TCR α Shannon,0.13881689145345089,0.5598983665654427,0.12982612833973256,,0.5829924740830655
Proliferation,TCR β Shannon,-0.23808155740780237,0.28083162177838483,0.14999845570025636,,-1.0784530534796808
Wound Healing,IG κ and λ infiltration,0.19833862966093807,0.2836540264997729,0.13572838278574242,,1.0721469661548149
Wound Healing,BCR infiltration,0.10633265811541615,0.6065306597126334,0.12844936122599962,,0.515031998812217
Wound Healing,IG κ infiltration,0.27651102543376976,0.19592957412691037,0.1547848411605383,,1.293235635664797
Wound Healing,T cell infiltration,-0.17574808728356434,0.23457028809381364,0.10357542559414487,,-1.1886681258551106
Wound Healing,T cell α infiltration,-0.11937907607669135,0.4493289641172421,0.09946324949713235,,-0.7565342189500336
Wound Healing,T cell β infiltration,-0.07883433068838346,0.7261490370737372,0.10074333450943986,,-0.35025272997291645
Wound Healing,T cell γ infiltration,0.1756440636065224,0.7261490370737372,0.2203531973774234,,0.35025272997291645
Wound Healing,IG κ and λ richness,0.1882137581175834,0.3828928859751416,0.13633099109712316,,0.8725784589509854
Wound Healing,BCR richness,0.10753620691152242,0.4819089900901935,0.1323554201395214,,0.7032355146344604
Wound Healing,IG κ richness,0.2841282916576438,0.17377394345044506,0.15542983203571561,,1.360176922905152
Wound Healing,TCR richness,-0.17644422875051285,0.23223627472977681,0.10369675244321717,,-1.1946180986438837
Wound Healing,TCR α richness,-0.1176940536980852,0.4404316545060273,0.09997980421009779,,-0.7714645035173081
Wound Healing,TCR β richness,-0.08732519377671222,0.6376281516218166,0.10115648539683333,,-0.4710176208889167
Wound Healing,TCR γ richness,0.2712345009602736,0.5117085777865634,0.2351504754438529,,0.6561795925602646
Wound Healing,TCR α Shannon,0.21000019271820186,0.1978986990836138,0.1293393509504481,,1.2875613546713
Wound Healing,TCR β Shannon,-0.09935514067766743,0.6838614092123592,0.1500800544051759,,-0.4071995811428834
Macrophage Regulation,IG κ and λ infiltration,-0.029442968565525977,0.923116346386598,0.08240251747900473,,-0.09650897474177518
Macrophage Regulation,BCR infiltration,-0.060613324521999835,0.6703200460356166,0.07779897312641834,,-0.42570880396784416
Macrophage Regulation,IG κ infiltration,-0.1601178309511812,0.16202575093387261,0.09368874179997795,,-1.398290828361131
Macrophage Regulation,T cell infiltration,0.0816450329148484,0.2231301601484298,0.06271192699272979,,1.2182469048064362
Macrophage Regulation,T cell α infiltration,-0.05022252083314805,0.5712090638488136,0.05362512358139738,,-0.5662717464317655
Macrophage Regulation,T cell β infiltration,0.06875913586445942,0.49164419746094723,0.060950947852405166,,0.6876960666699378
Macrophage Regulation,T cell γ infiltration,-0.1129882112561261,0.6312836455069029,0.11946138359450233,,-0.4799208913362365
Macrophage Regulation,IG κ and λ richness,-0.02396608965282293,0.9139311852711991,0.0827124824820059,,-0.10808132069621693
Macrophage Regulation,BCR richness,-0.05844346388314831,0.7408182206817094,0.0780812017281506,,-0.3307700031316727
Macrophage Regulation,IG κ richness,-0.16024129881075977,0.1686381472685905,0.09411324648782296,,-1.3765928999482657
Macrophage Regulation,TCR richness,0.08384979261757292,0.1720448638230423,0.06275004768403905,,1.365662677882095
Macrophage Regulation,TCR α richness,-0.08389479414204537,0.267135301965837,0.05447226267561364,,-1.1096838096814148
Macrophage Regulation,TCR β richness,0.06899431954581625,0.5117085777865342,0.061223690629977415,,0.65617959256031
Macrophage Regulation,TCR γ richness,-0.10595234521129854,0.5827482523739778,0.12073982387253755,,-0.5493748173526289
Macrophage Regulation,TCR α Shannon,-0.11061063841842375,0.2952301669240063,0.07838850738687889,,-1.0467168998843064
Macrophage Regulation,TCR β Shannon,0.03729835769418657,0.8869204367171535,0.0909309188720284,,0.14220201944210023
Lymphocyte Infiltration Signature Score,IG κ and λ infiltration,0.2445169602013613,0.0013201630860204538,0.09015678695721155,**,3.2115601981956066
Lymphocyte Infiltration Signature Score,BCR infiltration,0.23139741840333417,0.003279710902343691,0.08535094352423686,**,2.94022773950102
Lymphocyte Infiltration Signature Score,IG κ infiltration,0.19695719834774308,0.02237077185616665,0.10354897555833438,*,2.2840129163927356
Lymphocyte Infiltration Signature Score,T cell infiltration,0.17400765011391933,0.035084354100846205,0.06933101553165043,*,2.1073834604961057
Lymphocyte Infiltration Signature Score,T cell α infiltration,0.012888256457235625,0.9704455335485347,0.059599738863508,,0.03704950497767861
Lymphocyte Infiltration Signature Score,T cell β infiltration,0.16266451981360794,0.018133395236801242,0.06716786237580402,*,2.362882962887092
Lymphocyte Infiltration Signature Score,T cell γ infiltration,0.26670760984472475,0.08629358649937147,0.13203017511488324,,1.715281730326431
Lymphocyte Infiltration Signature Score,IG κ and λ richness,0.2471374034965734,0.0035175167749121883,0.09069472176881352,**,2.918471810849765
Lymphocyte Infiltration Signature Score,BCR richness,0.23802186711134266,0.008738646185473264,0.08582779796911558,**,2.622112959303158
Lymphocyte Infiltration Signature Score,IG κ richness,0.20018425856101685,0.040356613272031994,0.10414549033983866,*,2.0500801174209387
Lymphocyte Infiltration Signature Score,TCR richness,0.17445607651066083,0.036883167401241645,0.06942191319847514,*,2.087054953011468
Lymphocyte Infiltration Signature Score,TCR α richness,0.023907283221472966,0.9139311852712511,0.060635051363706845,,0.10808132069615142
Lymphocyte Infiltration Signature Score,TCR β richness,0.1646820878688676,0.027875698255247494,0.06752787235713309,*,2.1990312792437336
Lymphocyte Infiltration Signature Score,TCR γ richness,0.25150498925411674,0.09348072627805804,0.13348900573130085,,1.677315893422631
Lymphocyte Infiltration Signature Score,TCR α Shannon,-0.06564417970604663,0.6065306597126334,0.08715988773275463,,-0.515031998812217
Lymphocyte Infiltration Signature Score,TCR β Shannon,0.20051867395802608,0.060204992392373424,0.10034332097810773,,1.8792893697823987
IFN-gamma Response,IG κ and λ infiltration,-0.050246148147764756,0.895834135296516,0.12536559625889865,,-0.13092563517321068
IFN-gamma Response,BCR infiltration,-0.14323874391694152,0.3011942119121884,0.11815860638937763,,-1.0338758380066955
IFN-gamma Response,IG κ infiltration,-0.10385043936353068,0.7710515858034858,0.14303912775436814,,-0.29099965181203097
IFN-gamma Response,T cell infiltration,-0.022421504097047653,0.941764533584193,0.06484424138507426,,-0.07305225687737782
IFN-gamma Response,T cell α infiltration,-0.03892036954609071,0.895834135296516,0.09177797779013235,,-0.13092563517321068
IFN-gamma Response,T cell β infiltration,-0.06012358560883349,0.7710515858034858,0.08406646787473157,,-0.29099965181203097
IFN-gamma Response,T cell γ infiltration,0.26634454687268405,0.21224797382672866,0.20246316250647942,,1.2474078932074772
IFN-gamma Response,IG κ and λ richness,-0.04366271909855794,0.941764533584193,0.1258531411769139,,-0.07305225687737782
IFN-gamma Response,BCR richness,-0.14069768487995915,0.40656965974056225,0.11864002602964262,,-0.8299453908960588
IFN-gamma Response,IG κ richness,-0.09798198586807051,0.7788007830714049,0.14367723933636506,,-0.28088216160550944
IFN-gamma Response,TCR richness,-0.008247675956683936,0.9900498337490645,0.06568846281905885,,-0.012471007284422795
IFN-gamma Response,TCR α richness,-0.03588865979956127,0.8607079764249794,0.0922501301820502,,-0.17547301026662324
IFN-gamma Response,TCR β richness,-0.05002785719503512,0.8436648165963223,0.08630896999603688,,-0.1972079410368602
IFN-gamma Response,TCR γ richness,0.28844870415651436,0.20804518235701008,0.21621526106401262,,1.2589588864193808
IFN-gamma Response,TCR α Shannon,-0.1262661987469435,0.5598983665653792,0.11942976790522278,,-0.5829924740831598
IFN-gamma Response,TCR β Shannon,-0.13371775657210322,0.496585303791387,0.1381721417031715,,-0.679872329143654
TGF-beta Response,IG κ and λ infiltration,-0.0802515718973825,0.7945336025033196,0.12027613476972487,,-0.26042805770634075
TGF-beta Response,BCR infiltration,-0.08411289697928975,0.7334469562242458,0.1107160017286634,,-0.34054391656118155
TGF-beta Response,IG κ infiltration,-0.05287334481379807,0.8869204367171535,0.13846368214718746,,-0.14220201944210023
TGF-beta Response,T cell infiltration,-0.015715575795052207,0.9801986733067731,0.08952305724605304,,-0.024819830715324707
TGF-beta Response,T cell α infiltration,0.07192695220794806,0.5598983665653792,0.07629780819306903,,0.5829924740831598
TGF-beta Response,T cell β infiltration,-0.11342953501037042,0.21438110142696143,0.07839417064606025,,-1.2416083446926327
TGF-beta Response,T cell γ infiltration,0.10139156074919925,0.7557837414556602,0.189867383286896,,0.3110222045048995
TGF-beta Response,IG κ and λ richness,-0.01926152251840784,0.9900498337491771,0.11770821009375056,,-0.012471007284281691
TGF-beta Response,BCR richness,0.12125897160254714,0.4360492863215176,0.11401066983662408,,0.7788819011628816
TGF-beta Response,IG κ richness,0.08674393137465314,0.7945336025033196,0.14322076867906336,,0.26042805770634075
TGF-beta Response,TCR richness,-0.013348275535396022,0.9704455335484243,0.08962593034971726,,-0.03704950497781702
TGF-beta Response,TCR α richness,0.04876295315831854,0.7189237334318967,0.0776756382122991,,0.3598975711645581
TGF-beta Response,TCR β richness,-0.18220640763384782,0.045959256649042324,0.08019541936720813,*,-1.995767309638307
TGF-beta Response,TCR γ richness,0.19267135616519454,0.5488116360940138,0.20263460300718097,,0.5995418126023497
TGF-beta Response,TCR α Shannon,0.1063235695641477,0.5945205479702051,0.11171003476859967,,0.532296655925876
TGF-beta Response,TCR β Shannon,-0.2556251869209576,0.11765484302178075,0.1288016069931295,,-1.5646932880972133
SNV Neoantigens,IG κ and λ infiltration,-0.19802302110849915,0.17906614791148834,0.13723535805459208,,-1.343635920619099
SNV Neoantigens,BCR infiltration,0.14873175782066023,0.3395955256449251,0.12174027979541834,,0.9549647454127291
SNV Neoantigens,IG κ infiltration,0.280752235608944,0.09827358560435662,0.14747741476616463,,1.6532815033918993
SNV Neoantigens,T cell infiltration,0.15069689057725894,0.01795296493950116,0.0653940880531747,*,2.366586778339658
SNV Neoantigens,T cell α infiltration,0.1618319023657162,0.028438824714182798,0.08048502151451767,*,2.1911792340875906
SNV Neoantigens,T cell β infiltration,0.10967070602499238,0.16529888822157535,0.09660564893307955,,1.3874687025390686
SNV Neoantigens,T cell γ infiltration,0.25509318293987737,0.39455371037157594,0.18743845221333308,,0.8513882613227763
SNV Neoantigens,IG κ and λ richness,0.17794312516199387,0.2369277586821088,0.12930098997609893,,1.1827007706469335
SNV Neoantigens,BCR richness,0.15106238680979844,0.32303325642225444,0.12194880215758733,,0.98824381119068
SNV Neoantigens,IG κ richness,0.29541714636131206,0.06203850737735295,0.1479944971549191,,1.8660204289283584
SNV Neoantigens,TCR richness,0.14468789095547072,0.02328374037489722,0.06612194259023665,*,2.2687465938958598
SNV Neoantigens,TCR α richness,0.12990754156584344,0.07065121306042321,0.09545481628163953,,1.807712789223286
SNV Neoantigens,TCR β richness,0.1135063109749619,0.2515785530597576,0.09720458945662636,,1.1465236361875573
SNV Neoantigens,TCR γ richness,0.24157858206226776,0.3642189795715267,0.1901286975635173,,0.9073552239917495
SNV Neoantigens,TCR α Shannon,0.2445593412723051,0.015922851504510116,0.10965399496612423,*,2.410679096290757
SNV Neoantigens,TCR β Shannon,0.14918164440288373,0.42741493194871705,0.13082613535711637,,0.7936230115034074
Indel Neoantigens,IG κ and λ infiltration,-0.2266088485179582,0.20189651799465091,0.1430103673324863,,-1.2761669245554872
Indel Neoantigens,BCR infiltration,-0.14499178825921344,0.3605949401730848,0.13280085085850038,,-0.9142320242225609
Indel Neoantigens,IG κ infiltration,0.1944413544604923,0.4147829116815831,0.1552005819590158,,0.8155056851510549
Indel Neoantigens,T cell infiltration,0.15753869952220528,0.07427357821433223,0.10216632960843229,,1.7849244127932893
Indel Neoantigens,T cell α infiltration,0.10082805446274268,0.4493289641172421,0.08523225536776378,,0.7565342189500337
Indel Neoantigens,T cell β infiltration,0.1300671263991527,0.14514819848363103,0.10002446800127439,,1.4568847420835984
Indel Neoantigens,T cell γ infiltration,0.30698365962530916,0.14956861922263842,0.20376262212916563,,1.4410568619629207
Indel Neoantigens,IG κ and λ richness,-0.2097729141468691,0.267135301965837,0.14966743422181575,,-1.1096838096814148
Indel Neoantigens,BCR richness,-0.15339168184240107,0.34993774911117126,0.13681253289857834,,-0.9347100443186157
Indel Neoantigens,IG κ richness,0.19005090893691268,0.45840601130523606,0.1557385750964758,,0.7414741309079093
Indel Neoantigens,TCR richness,0.15607515766209876,0.0804596067495339,0.10236792121258116,,1.7480255300642473
Indel Neoantigens,TCR α richness,0.056881368215747206,0.7334469562242458,0.08658769273129384,,0.34054391656118155
Indel Neoantigens,TCR β richness,0.12651851283846405,0.1541236618151307,0.10071685952769668,,1.4251160364177187
Indel Neoantigens,TCR γ richness,0.2691929198801494,0.2276376883838086,0.20583665652247737,,1.2064664482807306
Indel Neoantigens,TCR α Shannon,0.12185426599960272,0.5168513344917157,0.11672896358952942,,0.6482065987962509
Indel Neoantigens,TCR β Shannon,0.17142029309327794,0.2566607769535524,0.14281714203253704,,1.1343189645614675
Silent Mutation Rate,IG κ and λ infiltration,-0.1837427411329319,0.25410695955279916,0.13354656372273555,,-1.1404305782266442
Silent Mutation Rate,BCR infiltration,-0.13650487587530874,0.418951549247637,0.1234938832855157,,-0.8082415391323872
Silent Mutation Rate,IG κ infiltration,0.2414974633698732,0.17377394345044506,0.1441698190483002,,1.360176922905152
