outcome,sbt_feature,effect_RNA,pvalue_RNA,std_RNA,label_RNA,z_RNA,effect_WXS,pvalue_WXS,std_WXS,sqrt_chi2,label_WXS,z_WXS
Mast Cells Resting,IG κ and λ infiltration (0/1),-0.3801103699634799,0.008141901533370004,0.14298582438898774,**,-2.6461279430204114,,,,,,
Mast Cells Resting,BCR infiltration,-0.2403157503587022,1.3115308191686878e-05,0.05450723024302435,***,-4.358172356591953,-0.16221027929020118,0.3198190218163084,0.12791100896633675,1.509966887054141,,-0.99482985799087
Mast Cells Resting,BCR infiltration (0/1),-0.3801103699634799,0.008141901533370004,0.14298582438898774,**,-2.6461279430204114,,,,,,
Mast Cells Resting,IGH infiltration,-0.21320018647443967,6.86119046206651e-05,0.05303458369069762,***,-3.9810486453343064,,,,,,
Mast Cells Resting,IGH infiltration (0/1),-0.29933712933799017,0.034816529523440776,0.1413877098307503,*,-2.110485840547476,,,,,,
Mast Cells Resting,IG κ infiltration,-0.21196054347923168,0.00012395179398981752,0.05472435278138248,***,-3.8381756726795055,-0.1916637966433226,0.4360492863215176,0.15462793192129332,1.2884098726725444,,-0.7788819011628817
Mast Cells Resting,IG κ infiltration (0/1),-0.3230575019801619,0.024356520182299085,0.1429865405053809,*,-2.2514583789972407,,,,,,
Mast Cells Resting,IG λ infiltration,-0.2381639876213586,1.294548389104794e-05,0.053983068754145096,***,-4.36102455025877,,,,,,
Mast Cells Resting,IG λ infiltration (0/1),-0.3008498811865913,0.03390946170186837,0.14138435091426388,*,-2.1211466680633757,,,,,,
Mast Cells Resting,T cell infiltration,-0.1504146125640986,0.005166785602633535,0.053514572964689575,**,-2.7964471784265217,0.04004258946150484,0.8269591339434113,0.07016552889319454,0.6164414002968017,,0.2186032332564727
Mast Cells Resting,T cell infiltration (0/1),-0.19616317203797676,0.16093318274905805,0.13968364129420968,,-1.4019399387954352,,,,,,
Mast Cells Resting,T cell α infiltration,-0.14812442857650499,0.005890082223234619,0.0535224848527548,**,-2.7538385169006383,0.2109066840975893,0.08716085146198638,0.09882640889683897,2.209072203437425,,1.7105682111532732
Mast Cells Resting,T cell α infiltration (0/1),-0.19616317203797676,0.16093318274905805,0.13968364129420968,,-1.4019399387954352,,,,,,
Mast Cells Resting,viral load,-0.01424619797009262,0.7697586846555338,0.04864280771808662,,-0.29269056188717224,-0.09619442845847297,0.060046013820045076,0.051025077823239416,,,-1.880455587305808
Mast Cells Resting,viral load (0/1),0.12867503086244636,0.3217104055751741,0.12970203603698566,,0.9909491606708698,-0.3072557989036533,0.040554923118864016,0.1495876313038754,,*,-2.048051809564357
Mast Cells Resting,fungal load,-0.07252229964365156,0.1529694030684361,0.05065714424970761,,-1.4291211934567405,-0.05113734700965141,0.29779864581583737,0.04905822599989439,,,-1.0411657126797862
Mast Cells Resting,fungal load (0/1),-0.1174504824222436,0.4076008164972862,0.14168961217391515,,-0.8281230506904222,0.021005064834932655,0.8751152539555193,0.13357366494843034,,,0.15716443845718592
Mast Cells Resting,protozoa load,-0.10450265561061377,0.04889953358863716,0.05291228573990722,*,-1.9694666068048163,,,,,,
Mast Cells Resting,protozoa load (0/1),-0.2001993125168288,0.18110966476331525,0.1494584801248305,,-1.3373461762124303,,,,,,
Mast Cells Resting,microbial load,-0.03446278694414768,0.4817699247777695,0.048948307685253316,,-0.7034587180723377,-0.10846850118636832,0.03604099470983682,0.051582665040948696,,*,-2.0964646261685163
Mast Cells Resting,microbial load (0/1),0.17143232789684967,0.18905727961608945,0.13032339070717222,,1.3133730336781269,-0.2589472138418105,0.09010869154440426,0.15245611847067267,,,-1.6948246411859067
Monocytes,IGH Shannon,-0.10938042073293423,0.036042197502642564,0.052011955897336065,*,-2.0964510542169084,,,,,,
Monocytes,IGH Shannon (0/1),0.009569461886485804,0.944446180338106,0.13724954587516913,,0.06968273940974397,,,,,,
Monocytes,IG κ Shannon,-0.041911667910681134,0.4086896260252917,0.05067895863572292,,-0.8262018023263692,,,,,,
Monocytes,IG κ Shannon (0/1),0.009951352935210529,0.9403424872988928,0.1328924225455596,,0.07483940720997644,,,,,,
Monocytes,IG λ Shannon,-0.05602862179542496,0.27379615899797266,0.05113269964905527,,-1.094362191840111,,,,,,
Monocytes,IG λ Shannon (0/1),-0.012661740797568865,0.9244079479732616,0.13336862463874058,,-0.0948827628785424,,,,,,
Monocytes,TCR α Shannon,-0.06720665391253429,0.21778942888865846,0.05445280623765333,,-1.2324275124488169,-0.1110518725036272,0.6440364210831062,0.12950341432387624,0.938083151964744,,-0.4620626116573217
Monocytes,TCR α Shannon (0/1),-0.0863696152026003,0.5242977053414812,0.13553479571503135,,-0.636734641046526,,,,,,
Monocytes,IG κ and λ richness,-0.16442637351140255,0.002815221702688939,0.05472867889677057,**,-2.987225298217626,0.09704951306866703,0.8025187979624566,0.14686256965915678,0.6633249580711211,,0.25008864375983336
Monocytes,IG κ and λ richness (0/1),-0.10146305927251856,0.47299773242982796,0.14126685609735554,,-0.7176100933604759,,,,,,
Monocytes,BCR richness,-0.17536192328194455,0.001421280034630092,0.05461359203646347,**,-3.1902942491113486,0.1157627503263086,0.6187833918061296,0.13225866610693512,0.9797958971132898,,0.4975753353360965
Monocytes,BCR richness (0/1),-0.10620019184590912,0.4514934070112017,0.14092236649163456,,-0.7529276244600648,,,,,,
Monocytes,IGH richness,-0.1853310400452972,0.0006832545490368893,0.054176198958414565,***,-3.3962118504456216,,,,,,
Monocytes,IGH richness (0/1),-0.19829285458805848,0.1706753133530711,0.1444955162043454,,-1.3700371239369589,,,,,,
Monocytes,IG κ richness,-0.1465661116274379,0.007438515415307416,0.05450196480400857,**,-2.676546900001622,0.10413929215059224,0.8105842459701577,0.16602229878948235,0.6480740698408421,,0.2396723832581305
Monocytes,IG κ richness (0/1),-0.14563764812931804,0.2987671514193445,0.1399921680045321,,-1.0390808176036872,,,,,,
Monocytes,IG λ richness,-0.1803658114452486,0.0010351089808941518,0.05460376498189111,**,-3.280806044658325,,,,,,
Monocytes,IG λ richness (0/1),-0.2024527704433396,0.15327060237552645,0.14151810432078113,,-1.428073853407541,,,,,,
Monocytes,TCR richness,-0.14654605511668894,0.008212816534464864,0.055187818986034524,**,-2.6431931684521874,-0.064678905824888,0.6376281516217441,0.0711364932401291,0.9486832980505616,,-0.4710176208890183
Monocytes,TCR richness (0/1),-0.10153084775682064,0.4673304398353614,0.13956709110701998,,-0.7268294499722742,,,,,,
Monocytes,TCR α richness,-0.1496831061754962,0.006704397046915982,0.05494407052272832,**,-2.7111812330205893,0.14809588819853614,0.2515785530597576,0.09972682230615876,1.6613247725836122,,1.1465236361875573
Monocytes,TCR α richness (0/1),-0.0781861190538922,0.5717458063117682,0.13815940207832908,,-0.5654822319721654,,,,,,
Monocytes,IG κ and λ infiltration,-0.22750321030276574,3.886968127971875e-05,0.05472812835018513,***,-4.11409768932819,0.09851364450846653,0.7788007830714049,0.1394135637242551,0.7071067811865476,,0.28088216160550944
Monocytes,IG κ and λ infiltration (0/1),-0.3650429708843148,0.011079659390045416,0.1430909560814687,*,-2.5401763281154395,,,,,,
Monocytes,BCR infiltration,-0.2399223216808005,1.358713417279927e-05,0.0545169866041136,***,-4.350429166783122,0.0800133936325366,0.7482635675785074,0.12784390755037875,0.7615773105864924,,0.3209298300302265
Monocytes,BCR infiltration (0/1),-0.3650429708843148,0.011079659390045416,0.1430909560814687,*,-2.5401763281154395,,,,,,
Monocytes,IGH infiltration,-0.21506292724255985,5.9176780335290394e-05,0.05302282047886412,***,-4.0160696217899705,,,,,,
Monocytes,IGH infiltration (0/1),-0.33653023869027715,0.01759216243896923,0.14120934794928627,*,-2.3740920860454597,,,,,,
Monocytes,IG κ infiltration,-0.1998809758465196,0.00029961773866513027,0.05483470406889178,***,-3.615630284892549,0.056241408590991686,0.9323938199059016,0.16051679171261618,0.37416573867752784,,0.08483342512562668
Monocytes,IG κ infiltration (0/1),-0.4271231323501502,0.002854596934220702,0.14237084579415393,**,-2.9829767338110744,,,,,,
Monocytes,IG λ infiltration,-0.2340715207895237,1.8354631865217064e-05,0.05403000157757081,***,-4.284020101693259,,,,,,
Monocytes,IG λ infiltration (0/1),-0.3335264007806796,0.01863777999395562,0.1412298128543904,*,-2.3526976847655514,,,,,,
Monocytes,T cell infiltration,-0.11306356771409586,0.035932818579863184,0.05373151131619682,*,-2.097686835201424,-0.04448489053296139,0.7866278610665463,0.07026391583748104,0.692820323027564,,-0.2706920899499391
Monocytes,T cell infiltration (0/1),-0.15403542235723378,0.2712141266114936,0.13981945643006122,,-1.1002708553639555,,,,,,
Monocytes,T cell α infiltration,-0.11168934933742597,0.038235289771138686,0.05373135320270722,*,-2.072323419607277,0.13971374398814002,0.3362164937067227,0.09927204565145868,1.4764823060233616,,0.9616678166323841
Monocytes,T cell α infiltration (0/1),-0.15403542235723378,0.2712141266114936,0.13981945643006122,,-1.1002708553639555,,,,,,
Monocytes,viral load,-0.04817359322657652,0.3221031150890279,0.04859755345817717,,-0.9901452779105588,-0.04773502282178579,0.3521879477008171,0.05125493077835205,,,-0.9303537672563864
Monocytes,viral load (0/1),-0.08275335736635335,0.524110480338074,0.12980139607497873,,-0.6370220509663616,-0.09235798381542996,0.5396207862593272,0.15045472523995332,,,-0.6133865363767814
Monocytes,fungal load,0.03978920523138901,0.4334160659187699,0.05074582645004612,,0.7833594421772433,-0.06345110638448294,0.19692775496072645,0.04910011261629281,,,-1.2903540599641272
Monocytes,fungal load (0/1),-0.07985525054825862,0.5735242203487382,0.14176426919108276,,-0.562868809818458,-0.0386787922563593,0.7725984760020287,0.13376590846696626,,,-0.2889776564830719
Monocytes,protozoa load,-0.02129546527744577,0.6888350110239627,0.053145084594606436,,-0.40043654616767776,,,,,,
Monocytes,protozoa load (0/1),-0.09540444908967582,0.5242966176370739,0.14971224042240416,,-0.6367363106343981,,,,,,
Monocytes,microbial load,-0.03339352681271282,0.4955223114175881,0.04895497468261389,,-0.6815519428779017,-0.0670743102058339,0.19618976520270948,0.051818168599653255,,,-1.2924834745725136
Monocytes,microbial load (0/1),-0.12371319385066808,0.3435163009768971,0.1304610656109727,,-0.9472403847481412,-0.07173647437211436,0.639700149979,0.1531399287625058,,,-0.4681180807822434
Neutrophils,IGH Shannon,-0.019028728161887498,0.716259952720337,0.052320002103912834,,-0.36346178797722,,,,,,
Neutrophils,IGH Shannon (0/1),-0.12576420584331047,0.3600222643678945,0.13725331303062185,,-0.9153226641878563,,,,,,
Neutrophils,IG κ Shannon,0.016323275529596924,0.7479418438729932,0.05076297266729608,,0.32135438887028145,,,,,,
Neutrophils,IG κ Shannon (0/1),-0.020286679849997918,0.8788577647483939,0.13302110470531844,,-0.15241736126065386,,,,,,
Neutrophils,IG λ Shannon,0.006567316225356053,0.8981013570247689,0.051253034357456616,,0.12806016894720398,,,,,,
Neutrophils,IG λ Shannon (0/1),-0.01174815949879305,0.9299166716605111,0.13350067774945876,,-0.0879496786968439,,,,,,
Neutrophils,TCR α Shannon,-0.07998620017114133,0.14268625171874094,0.05446705796003565,,-1.4658606584370235,-0.04685454460753638,0.9048374180359392,0.12958949073587853,0.4472135955000088,,-0.11955279186828276
Neutrophils,TCR α Shannon (0/1),-0.08804263492797759,0.5167049142756366,0.13566644270670228,,-0.6484330277722492,,,,,,
Neutrophils,IG κ and λ richness,-0.016083657457473147,0.7714871676807369,0.05534415977874462,,-0.2904301672182087,-0.07673154840660447,0.7866278610665463,0.13635923156451069,0.692820323027564,,-0.2706920899499391
Neutrophils,IG κ and λ richness (0/1),-0.0597786435933092,0.6728116784929457,0.1414614378664192,,-0.4222922990099144,,,,,,
Neutrophils,BCR richness,-0.015849417580443236,0.774580630124771,0.05530789389469739,,-0.28638843674569503,-0.1157319084569019,0.5379444375946721,0.12867687184877072,1.1135528725660084,,-0.6159243684356154
Neutrophils,BCR richness (0/1),-0.019116008328009915,0.8923350778898926,0.14115097529557924,,-0.13535009686444902,,,,,,
Neutrophils,IGH richness,-0.020430265776742583,0.7102114888069617,0.05494728183317752,,-0.3715720681210649,,,,,,
Neutrophils,IGH richness (0/1),-0.10000941787031288,0.4903569780975448,0.14487233050517384,,-0.6897411580382466,,,,,,
Neutrophils,IG κ richness,-0.0019076731838725337,0.9723511296378528,0.055008427286223766,,-0.03465965824993543,0.12387045160456135,0.6505090947233492,0.16592572011548914,0.9273618495495164,,0.453055059723362
Neutrophils,IG κ richness (0/1),-0.030956115207516812,0.8254714384749878,0.14029732097931516,,-0.22051327035931825,,,,,,
Neutrophils,IG λ richness,-0.03063566896783076,0.5800145711835645,0.05532100444128121,,-0.5533634357042196,,,,,,
Neutrophils,IG λ richness (0/1),-0.1868300629365195,0.18806025494981568,0.14170813075205946,,-1.3163390939098278,,,,,,
Neutrophils,TCR richness,-0.014430049135133134,0.7956524241942876,0.05568502608208376,,-0.25897772888996684,-0.07589485138256667,0.5598983665654427,0.07110956734259642,1.0770329614268332,,-0.5829924740830655
Neutrophils,TCR richness (0/1),-0.04899961648849694,0.7260794825197319,0.13977043955311455,,-0.3503454196833867,,,,,,
Neutrophils,TCR α richness,-0.010807725968303523,0.8455942081079014,0.05546422843247933,,-0.1947429221851209,-0.03650803956960365,0.9231163463867028,0.1000054240129062,0.3999999999998181,,-0.09650897474164306
Neutrophils,TCR α richness (0/1),0.026441965566793124,0.8485085180025278,0.1383411902607882,,0.1910217945162291,,,,,,
Neutrophils,IG κ and λ infiltration,-0.047865317044027175,0.3916022981517002,0.05581494212289099,,-0.8567152048592758,-0.06139186090281719,0.8521437889662384,0.13587277546969365,0.5656854249491817,,-0.18638380841626898
Neutrophils,IG κ and λ infiltration (0/1),-0.07538412447140078,0.6015414160278916,0.1442570058779866,,-0.5221851620744741,,,,,,
Neutrophils,BCR infiltration,-0.04733007357040941,0.3961877957443232,0.055728945708298464,,-0.8484493016588924,-0.10160660280579917,0.7334469562243293,0.12832616863627866,0.7874007874011117,,-0.3405439165610707
Neutrophils,BCR infiltration (0/1),-0.07538412447140078,0.6015414160278916,0.1442570058779866,,-0.5221851620744741,,,,,,
Neutrophils,IGH infiltration,-0.024800923614968044,0.6466237047512484,0.05405873236541267,,-0.4584576179879648,,,,,,
Neutrophils,IGH infiltration (0/1),-0.0451254555517704,0.7512317406892447,0.14225435970733305,,-0.31701563233677826,,,,,,
Neutrophils,IG κ infiltration,-0.020515504672589162,0.7128826331181116,0.05571410813963162,,-0.3679873949603811,-0.07385462031403063,0.7788007830714049,0.15504701475399685,0.7071067811865476,,-0.28088216160550944
Neutrophils,IG κ infiltration (0/1),-0.08360926525563595,0.5615964369512779,0.14392580356499726,,-0.5804718910599799,,,,,,
Neutrophils,IG λ infiltration,-0.07063815096726339,0.2008233547444269,0.05513630328450756,,-1.2792093199790466,,,,,,
Neutrophils,IG λ infiltration (0/1),-0.12448179390048073,0.381671364460878,0.14214934079024405,,-0.8748208981261594,,,,,,
Neutrophils,T cell infiltration,0.023451389178625368,0.6645689011004756,0.054046579083942746,,0.4336138148734176,-0.05379872317831909,0.7408182206817515,0.0702472625909913,0.7745966692414247,,-0.3307700031316171
Neutrophils,T cell infiltration (0/1),-0.02328742103249756,0.8681067469909396,0.14014879411908288,,-0.1660637936110581,,,,,,
Neutrophils,T cell α infiltration,0.02284422796280473,0.6727054135825714,0.05404042363697605,,0.4224379076717357,0.0790932995440835,0.6187833918061296,0.0884526802477935,0.9797958971132898,,0.4975753353360964
Neutrophils,T cell α infiltration (0/1),-0.02328742103249756,0.8681067469909396,0.14014879411908288,,-0.1660637936110581,,,,,,
Neutrophils,viral load,-0.07989868095679277,0.10054545783803456,0.04854938762672339,,-1.6422149870354938,-0.10045504238936503,0.04984392515593462,0.05107974534731016,,*,-1.9613009619089743
Neutrophils,viral load (0/1),-0.007607810174151763,0.9533565107364615,0.12999004167283645,,-0.058492281128772035,0.009790334053789871,0.9481632048547168,0.15050455723199635,,,0.06501355864773592
Neutrophils,fungal load,-0.04864086236310912,0.3386433408350501,0.050778312278111616,,-0.956849267648523,-0.1138085978741162,0.02037089469536513,0.04889210710240534,,*,-2.3194454683464034
Neutrophils,fungal load (0/1),0.008200451844638135,0.9539602827733056,0.14195574640935654,,0.05773428622859366,-0.07002614061057377,0.600778742968928,0.1337259779034241,,,-0.5232809684235127
Neutrophils,protozoa load,0.026918823778352592,0.6130636466704883,0.053191775158146624,,0.5057051581549828,,,,,,
Neutrophils,protozoa load (0/1),0.1345444231333754,0.3695699257159867,0.1497911889859339,,0.8972792504589854,,,,,,
Neutrophils,microbial load,-0.048929591970609296,0.3182998125502461,0.04897334892735288,,-0.9979578199980716,-0.1222016323198499,0.01827011052421017,0.05158797534734901,,*,-2.3600979465270218
Neutrophils,microbial load (0/1),0.12464510430144947,0.3403673702329232,0.13058827417093516,,0.953439629815519,-0.07124437860734564,0.6419702355763085,0.15312735306742445,,,-0.4649458493669759
NK Cells Activated,IGH Shannon,0.005356271526639672,0.9185536756919509,0.05235064642802216,,0.10225575229931526,,,,,,
NK Cells Activated,IGH Shannon (0/1),-0.12038046301827625,0.3811858026090185,0.1373256718327937,,-0.8757135033232779,,,,,,
NK Cells Activated,IG κ Shannon,-0.007850783921021539,0.8772300353656075,0.050790230236961255,,-0.15448157814733526,,,,,,
NK Cells Activated,IG κ Shannon (0/1),-0.09825628420445597,0.4604476145106463,0.13300030754904835,,-0.7381099884260306,,,,,,
NK Cells Activated,IG λ Shannon,0.03654478301047577,0.4761589196977208,0.0512468137539852,,0.7124940094842619,,,,,,
NK Cells Activated,IG λ Shannon (0/1),-0.0685279151977936,0.608046195716734,0.13352080735467764,,-0.5128643739375376,,,,,,
NK Cells Activated,TCR α Shannon,-0.08321878170381994,0.1273644612291328,0.05448027891018774,,-1.524577707239959,-0.07369001837027253,0.8436648165963223,0.12923441827045487,0.5830951894846548,,-0.1972079410368602
NK Cells Activated,TCR α Shannon (0/1),-0.11186772940860984,0.4101325710732093,0.13568648316971005,,-0.8236603561529777,,,,,,
NK Cells Activated,IG κ and λ richness,0.0018912302509570512,0.9727703003765392,0.05537411870484631,,0.034133994755917954,0.26938974008478755,0.17906614791148834,0.14597434377952198,1.8547236990991556,,1.343635920619099
NK Cells Activated,IG κ and λ richness (0/1),0.03282563566396768,0.8167173001171204,0.14154477733658066,,0.2317691748171549,,,,,,
NK Cells Activated,BCR richness,-0.0053284662585008115,0.9233339770744452,0.05533716764748653,,-0.09623494554265467,0.1645617859011229,0.3906278353584999,0.13176214782119547,1.3711309200802486,,0.8584793372133567
NK Cells Activated,BCR richness (0/1),0.034695431816615385,0.8060258387145761,0.14120699668267706,,0.2455561480490477,,,,,,
NK Cells Activated,IGH richness,-0.024488242239830284,0.6561802622269,0.054967938945420326,,-0.4451930314889367,,,,,,
NK Cells Activated,IGH richness (0/1),-0.07231667228215027,0.6181573679368635,0.14497484515920075,,-0.4984635305509234,,,,,,
NK Cells Activated,IG κ richness,-0.0015231746907833216,0.97793208885949,0.055032951758206224,,-0.027661552200908317,0.1535978626673118,0.5655254386995088,0.16543508969123594,1.067707825203178,,0.574653829697938
NK Cells Activated,IG κ richness (0/1),-0.0637438843387009,0.649891258809447,0.14033431812253228,,-0.4539132606304354,,,,,,
NK Cells Activated,IG λ richness,0.01528662272989293,0.782580001848859,0.055360328306423526,,0.27595842098959744,,,,,,
NK Cells Activated,IG λ richness (0/1),0.06108941531577373,0.667312636285311,0.14202458891067146,,0.4298391714671182,,,,,,
NK Cells Activated,TCR richness,-0.053204640253184665,0.3396233224947086,0.05565556839734222,,-0.9549097820605772,-0.07256065520848072,0.7117703227625871,0.1035344129143252,0.8246211251235707,,-0.3694795372578896
NK Cells Activated,TCR richness (0/1),0.03757699791106008,0.7882785416109409,0.1398408483693806,,0.2685466889267764,,,,,,
NK Cells Activated,TCR α richness,-0.05786089406310301,0.2970621294637507,0.05542180542817615,,-1.0427542406765635,-0.11732641113586335,0.394553710371576,0.0995518138930776,1.3638181696986322,,-0.8513882613227763
NK Cells Activated,TCR α richness (0/1),0.014248926406540324,0.9180505917688392,0.13840693252645775,,0.10288960015317483,,,,,,
NK Cells Activated,IG κ and λ infiltration,0.01701764443692664,0.7608678328726239,0.0558811191387712,,0.3043413666211924,0.2326737051172976,0.2417140168970189,0.13867123572126935,1.6852299546353149,,1.1707133509258727
NK Cells Activated,IG κ and λ infiltration (0/1),0.00430025680591499,0.9762505531890456,0.14436649708963653,,0.0297699141105074,,,,,,
NK Cells Activated,BCR infiltration,0.006175825493363271,0.9119218323784856,0.05579928717076019,,0.11061477280065392,0.1609101534944043,0.3828928859750981,0.1273052100182736,1.385640646055128,,0.8725784589510651
NK Cells Activated,BCR infiltration (0/1),0.00430025680591499,0.9762505531890456,0.14436649708963653,,0.0297699141105074,,,,,,
NK Cells Activated,IGH infiltration,-0.03852256484036645,0.4765180940388321,0.05406430535309465,,-0.7119139002059667,,,,,,
NK Cells Activated,IGH infiltration (0/1),-0.08334669878151083,0.5583131717624161,0.1422779688638553,,-0.5853488539609804,,,,,,
NK Cells Activated,IG κ infiltration,0.02755127235351949,0.6213067446792457,0.05573193648315386,,0.4939991997068382,0.25483728475091943,0.2417140168970189,0.15959947940430624,1.6852299546353149,,1.1707133509258727
NK Cells Activated,IG κ infiltration (0/1),-0.0819746496333731,0.5694473675290577,0.14399211317267172,,-0.5688655770817801,,,,,,
NK Cells Activated,IG λ infiltration,0.00898400524994624,0.8709349945236233,0.0552633832869688,,0.16247096058508848,,,,,,
NK Cells Activated,IG λ infiltration (0/1),0.018262452504013062,0.8979665296301849,0.14233553254757458,,0.12823054317740135,,,,,,
NK Cells Activated,T cell infiltration,0.011839619138294816,0.8268072268077753,0.054079388613173414,,0.21879822861256829,-0.07174458236169116,0.7117703227625871,0.10341283883831903,0.8246211251235707,,-0.3694795372578896
NK Cells Activated,T cell infiltration (0/1),0.12901332733637472,0.35755942484727177,0.14007884133506324,,0.9200255171012164,,,,,,
NK Cells Activated,T cell α infiltration,0.011755434355805602,0.8279982952205605,0.05407267432196766,,0.21726953799618207,-0.12259763745726394,0.42741493194871705,0.0990525451925453,1.3038404810405473,,-0.7936230115034074
NK Cells Activated,T cell α infiltration (0/1),0.12901332733637472,0.35755942484727177,0.14007884133506324,,0.9200255171012164,,,,,,
NK Cells Activated,viral load,0.12555261201646956,0.009727942176912249,0.04834815204737904,**,2.585352726220655,-0.02070516769237201,0.6858469013459719,0.05115407256395583,,,-0.4044975198072253
NK Cells Activated,viral load (0/1),0.2505944075590777,0.05361171499117109,0.1294909367906744,,1.9299606387333597,-0.3860232084941823,0.00988419061102379,0.14898932413075425,,**,-2.5798546562719453
NK Cells Activated,fungal load,0.0571866412134381,0.26072246542507194,0.0507804592761605,,1.1246851764254764,0.07598003370301341,0.12112990563941956,0.04892456139342325,,,1.5500483747048897
NK Cells Activated,fungal load (0/1),0.23896815815355946,0.0920991488780444,0.141555504568711,,1.6844271426361896,0.1399302626012338,0.2942097319404159,0.13324599206828894,,,1.0489313143151415
NK Cells Activated,protozoa load,0.03386196075980072,0.5248335350153958,0.053206339957930116,,0.6359123770464118,,,,,,
NK Cells Activated,protozoa load (0/1),0.06738263463631257,0.6534174404891794,0.1499622427588585,,0.4490197070239708,,,,,,
NK Cells Activated,microbial load,0.13639938145516273,0.0052441546169657675,0.0486125356512413,**,2.7916407383024104,-0.023944046083875355,0.6438776065373726,0.05175993701566936,,,-0.4622840912826086
NK Cells Activated,microbial load (0/1),0.3409547271228138,0.008901722458588049,0.12975539283994306,**,2.615805592833448,-0.2888155433044219,0.05829980143004936,0.15214393803836687,,,-1.8934368302541111
NK Cells Resting,IGH Shannon,0.0005833365883291045,0.9911323716740992,0.052455696215865794,,0.011114152752563836,,,,,,
NK Cells Resting,IGH Shannon (0/1),0.031788023586702546,0.8175570392638136,0.13771290688021878,,0.23068820266519674,,,,,,
NK Cells Resting,IG κ Shannon,-0.04185687201056827,0.4109082163166829,0.05085326732935478,,-0.8222964154772359,,,,,,
NK Cells Resting,IG κ Shannon (0/1),-0.1572146693626631,0.23830481029128256,0.13313566375395133,,-1.1792345039542758,,,,,,
NK Cells Resting,IG λ Shannon,-0.000627482194361483,0.9902614574929376,0.0513791025092515,,-0.01220575606407841,,,,,,
NK Cells Resting,IG λ Shannon (0/1),-0.07680114301907431,0.5661985792992648,0.13377695080984212,,-0.5736589981772421,,,,,,
NK Cells Resting,TCR α Shannon,-0.0003811735972600976,0.994446840363184,0.054735491996507166,,-0.0069599096692513325,0.2975763937858363,0.042852126867041096,0.12898227192787814,2.5099800796022183,*,2.0251484138286657
NK Cells Resting,TCR α Shannon (0/1),0.05747518431343567,0.6728685528962581,0.13603559203359633,,0.4222143709822618,,,,,,
NK Cells Resting,IG κ and λ richness,0.003071299380588907,0.9558817290095668,0.0554844530085558,,0.05532225924113138,0.1114197027077931,0.6126263941844802,0.13655700116943384,0.9899494936610608,,0.5063280223807823
NK Cells Resting,IG κ and λ richness (0/1),-0.003782076012460722,0.9787390468553236,0.14183579017345738,,-0.026649807316179188,,,,,,
NK Cells Resting,BCR richness,0.0016031388575196062,0.9769477239315848,0.055448088429611186,,0.028895764149778926,-0.030209470027816737,0.9704455335485348,0.1326436788707467,0.2449489742782064,,-0.037049504977678616
NK Cells Resting,BCR richness (0/1),-0.025752671657326986,0.8556625655341482,0.1414931051388073,,-0.1818982657384783,,,,,,
NK Cells Resting,IGH richness,0.03139841961046644,0.5688646901182399,0.055069555862241513,,0.5697243233093264,,,,,,
NK Cells Resting,IGH richness (0/1),0.023969689073923488,0.8690478424693114,0.14530110914855315,,0.1648680476614063,,,,,,
NK Cells Resting,IG κ richness,-0.006060148269428283,0.9125388837719078,0.055142008203049334,,-0.1098367012011083,-0.0727867606246358,0.8869204367171535,0.15609137081576654,0.4898979485566449,,-0.14220201944210026
NK Cells Resting,IG κ richness (0/1),0.03059693337498543,0.8278780989022135,0.14063999661209448,,0.21742378226873565,,,,,,
NK Cells Resting,IG λ richness,0.02716843422759465,0.6244721686133807,0.05546029800615252,,0.4895220204151315,,,,,,
NK Cells Resting,IG λ richness (0/1),-0.07831181047794572,0.5823466074088481,0.14228857066942896,,-0.5499602944703655,,,,,,
NK Cells Resting,TCR richness,-0.006158671991860116,0.9122049615904912,0.055824485028576086,,-0.1102577524392462,0.0807659725836232,0.4630130683112365,0.07122233989836088,1.240967364599071,,0.7338944525891115
NK Cells Resting,TCR richness (0/1),-0.08932889214001058,0.523963879974555,0.14006582763754474,,-0.637247134561615,,,,,,
NK Cells Resting,TCR α richness,-0.004691036284628174,0.932802159276792,0.05560158897646482,,-0.08431981391180716,0.2727354744748567,0.006604526709314884,0.08927619707457317,3.1685959035509663,**,2.7161536084193503
NK Cells Resting,TCR α richness (0/1),0.05570552024571908,0.6880695172360166,0.1386589279826446,,0.40147625450504815,,,,,,
NK Cells Resting,IG κ and λ infiltration,0.013767716555967098,0.805894852826885,0.055994668399896065,,0.2457253428351206,0.1071733945660997,0.6505090947233492,0.1360626715045476,0.9273618495495164,,0.453055059723362
NK Cells Resting,IG κ and λ infiltration (0/1),0.012312242934377472,0.9322088403658964,0.14465340769444446,,0.08506610063293195,,,,,,
NK Cells Resting,BCR infiltration,0.010415726254160285,0.8522986203125498,0.055909144448038635,,0.1861863597058188,-0.04393272968074318,0.9417645335843,0.12815290319670405,0.3464101615136179,,-0.07305225687724318
NK Cells Resting,BCR infiltration (0/1),0.012312242934377472,0.9322088403658964,0.14465340769444446,,0.08506610063293195,,,,,,
NK Cells Resting,IGH infiltration,0.06389351015747594,0.23838630820282536,0.05411698643802295,,1.1790298040418323,,,,,,
NK Cells Resting,IGH infiltration (0/1),0.0635236011576224,0.6561717323365113,0.1425855229847849,,0.4452048358483995,,,,,,
